Owner,Rooms set,Price,property_image
BUILDER,Residential Plot in new royal city, 6.52 L,https://static.makaan.com/16/3532293/274/144033714.jpeg?width=460&height=260
BUILDER,Residential Plot in new dankaur city, 8.67 L,https://static.makaan.com/16/3532293/274/144033785.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 7.65 L,https://static.makaan.com/16/105370612/274/144034353.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 9 L,https://static.makaan.com/16/105370612/274/144034420.jpeg?width=460&height=260
BUILDER,Residential Plot in new dankaur city, 8.07 L,https://static.makaan.com/16/3532293/274/144259149.jpeg?width=460&height=260
BUILDER,Residential Plot in new royal city, 3 L,https://static.makaan.com/16/10230271/274/144258322.jpeg?width=460&height=260
BUILDER,Residential Plot in new dankaur city, 5.35 L,https://static.makaan.com/16/10230271/274/144258573.jpeg?width=460&height=260
BUILDER,Residential Plot in new dankaur city, 7.05 L,https://static.makaan.com/16/3532293/274/144259022.jpeg?width=460&height=260
BUILDER,Residential Plot in new royal city, 5.4 L,https://static.makaan.com/16/3532293/274/144066863.jpeg?width=460&height=260
BUILDER,Residential Plot in new royal city, 5.55 L,https://static.makaan.com/16/3532293/274/144067210.jpeg?width=460&height=260
BUILDER,Residential Plot in new dankaur city, 10.2 L,https://static.makaan.com/16/3532293/274/144067423.jpeg?width=460&height=260
BUILDER,Residential Plot in new dankaur city, 4.59 L,https://static.makaan.com/16/3532293/274/144328464.jpeg?width=460&height=260
BUILDER,Residential Plot in new dankaur city, 6.46 L,https://static.makaan.com/16/3532293/274/144328524.jpeg?width=460&height=260
BUILDER,Residential Plot in new royal city, 5.4 L,https://static.makaan.com/16/3532293/274/144328899.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 3.22 L,https://static.makaan.com/16/16538664/274/144364304.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 4.12 L,https://static.makaan.com/16/16538664/274/144364395.jpeg?width=460&height=260
BUILDER,Residential Plot in smart royal city, 2 L,https://static.makaan.com/16/3532293/274/143790747.jpeg?width=460&height=260
BUILDER,Residential Plot in smart royal city, 3 L,https://static.makaan.com/16/3532293/274/143790975.jpeg?width=460&height=260
AGENT,Residential Plot in smart royal city, 5.95 L,https://static.makaan.com/16/105370612/274/143791167.jpeg?width=460&height=260
AGENT,Residential Plot in smart royal city, 6.3 L,https://static.makaan.com/16/105370612/274/143791264.jpeg?width=460&height=260
AGENT,Residential Plot in smart royal city, 1.7 L,https://static.makaan.com/16/104995461/274/143791931.jpeg?width=460&height=260
AGENT,Residential Plot in smart royal city, 4.55 L,https://static.makaan.com/16/104995461/274/143792022.jpeg?width=460&height=260
BUILDER,Residential Plot in new dankaur city, 12.75 L,https://static.makaan.com/16/3532293/274/143841916.jpeg?width=460&height=260
BUILDER,Residential Plot in new dankaur city, 7.9 L,https://static.makaan.com/16/3532293/274/143841624.jpeg?width=460&height=260
BUILDER,Residential Plot in new royal city, 10.5 L,https://static.makaan.com/16/3532293/274/143877647.jpeg?width=460&height=260
BUILDER,Residential Plot in new dankaur city, 10.2 L,https://static.makaan.com/16/3532293/274/143877755.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 13.5 L,https://static.makaan.com/16/105370612/274/143878269.jpeg?width=460&height=260
AGENT,Residential Plot in new dankaur city, 17.85 L,https://static.makaan.com/16/105370612/274/143878464.jpeg?width=460&height=260
AGENT,Residential Plot in dream homez, 4.15 L,https://static.makaan.com/16/8944726/274/143905496.jpeg?width=460&height=260
AGENT,Residential Plot in I and s buildtech Pvt Ltd, 4.99 L,https://static.makaan.com/16/8944726/274/143905884.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 10.5 L,https://static.makaan.com/16/105370612/274/143903302.jpeg?width=460&height=260
AGENT,Residential Plot in new dankaur city, 4.42 L,https://static.makaan.com/16/105370612/274/143903343.jpeg?width=460&height=260
BUILDER,Residential Plot in new royal city, 12 L,https://static.makaan.com/16/3532293/274/143796458.jpeg?width=460&height=260
BUILDER,Residential Plot in new royal city, 13.27 L,https://static.makaan.com/16/3532293/274/143796585.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 5.77 L,https://static.makaan.com/16/104995461/274/143796883.jpeg?width=460&height=260
BUILDER,Residential Plot in Golden City, 12 L,https://static.makaan.com/16/105673649/274/144280233.jpeg?width=460&height=260
BUILDER,Residential Plot in Vatika City bkr, 12 L,https://static.makaan.com/16/105673649/274/144280460.jpeg?width=460&height=260
BUILDER,Residential Plot in Golden City, 11 L,https://static.makaan.com/16/105673649/274/144280522.jpeg?width=460&height=260
BUILDER,Residential Plot in Vatika City bkr, 12 L,https://static.makaan.com/16/105673649/274/144280822.jpeg?width=460&height=260
BUILDER,Residential Plot in Vatika City bkr, 11 L,https://static.makaan.com/16/105673649/274/144280954.jpeg?width=460&height=260
BUILDER,Residential Plot in Golden City, 3.5 L,https://static.makaan.com/16/105673649/274/144411292.jpeg?width=460&height=260
BUILDER,Residential Plot in Golden City, 6 L,https://static.makaan.com/16/105673649/274/144411304.jpeg?width=460&height=260
BUILDER,Residential Plot in Vatika City bkr, 5 L,https://static.makaan.com/16/105673649/274/144411356.jpeg?width=460&height=260
BUILDER,Residential Plot in Golden City, 5 L,https://static.makaan.com/16/105673649/274/144411455.jpeg?width=460&height=260
BUILDER,Residential Plot in Golden City, 5.5 L,https://static.makaan.com/16/105673649/274/144411576.jpeg?width=460&height=260
BUILDER,Residential Plot in Golden City, 6 L,https://static.makaan.com/16/105673649/274/144411594.jpeg?width=460&height=260
AGENT,Residential Plot in new dankaur city, 5.44 L,https://static.makaan.com/16/14921601/274/144634634.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 5.7 L,https://static.makaan.com/16/14921601/274/144634827.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 5.4 L,https://static.makaan.com/16/14921601/274/144548215.jpeg?width=460&height=260
BUILDER,Residential Plot in Vatika City, 10 L,https://static.makaan.com/16/106992974/274/144716079.jpeg?width=460&height=260
BUILDER,Residential Plot in RBR Green City, 7.5 L,https://static.makaan.com/16/106992974/274/144716352.jpeg?width=460&height=260
BUILDER,Residential Plot in Golden City, 7.5 L,https://static.makaan.com/16/106992974/274/144716399.jpeg?width=460&height=260
BUILDER,Residential Plot in RBR Green City, 8 L,https://static.makaan.com/16/106992974/274/144716443.jpeg?width=460&height=260
BUILDER,Residential Plot in Vatika City, 8 L,https://static.makaan.com/16/106992974/274/144717172.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 4.5 L,https://static.makaan.com/16/14921601/274/144705890.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 5.77 L,https://static.makaan.com/16/14921601/274/144705930.jpeg?width=460&height=260
BUILDER,Residential Plot in Golden City ne, 8 L,https://static.makaan.com/16/106992974/274/144715648.jpeg?width=460&height=260
BUILDER,Residential Plot in Vatika City, 8 L,https://static.makaan.com/16/106992974/274/144715879.jpeg?width=460&height=260
BUILDER,Residential Plot in new royal city, 5.4 L,https://static.makaan.com/16/10230271/274/144775258.jpeg?width=460&height=260
AGENT,3 BHK Apartment in Gulshan Bellina, 67 L,https://static.makaan.com/16/5959004/274/114705789.jpeg?width=460&height=260
AGENT,3 BHK Apartment in ABA Cherry County, 90 L,https://static.makaan.com/16/5959004/274/109261312.jpeg?width=460&height=260
BUILDER,3 BHK Apartment in ABA Coco County, 55 L,https://static.makaan.com/16/106179254/274/138557018.jpeg?width=460&height=260
AGENT,Residential Plot in New dankaur city, 15.6 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in om sai ram residency, 6.44 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in om sai ram residency, 5.55 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in OM SAI RAM RESDIENCY, 4.6 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in om sai ram residency, 8.35 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in om sai ram residency, 9.2 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in om sai ram residency, 7.36 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in om sai ram residency, 6.45 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in om sai ram residency, 9.56 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in om sai ram residency, 8.3 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in om sai ram residency, 7.4 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in om sai ram residency, 4.65 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in om sai ram residency, 14.13 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in om sai ram residency, 11.37 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in om sai ram residency, 10.47 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in om sai ram residency, 6.45 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in om sai ram residency, 5.55 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in top royal city, 2.94 L,https://static.makaan.com/16/14921601/274/133217750.jpeg?width=460&height=260
AGENT,Residential Plot in top royal city, 3.18 L,https://static.makaan.com/16/14921601/274/133217938.jpeg?width=460&height=260
AGENT,Residential Plot in top royal city, 17.22 L,https://static.makaan.com/16/14921601/274/133218000.jpeg?width=460&height=260
AGENT,Residential Plot in top green city, 13.02 L,https://static.makaan.com/16/14921601/274/133217963.jpeg?width=460&height=260
AGENT,Residential Plot in top green city, 4.8 L,https://static.makaan.com/16/14921601/274/133218090.jpeg?width=460&height=260
AGENT,Residential Plot in new green city, 8.8 L,https://static.makaan.com/16/14921601/274/121493330.jpeg?width=460&height=260
AGENT,Residential Plot in new smart city, 2.96 L,https://static.makaan.com/16/14921601/274/121493162.jpeg?width=460&height=260
AGENT,Residential Plot in new green city, 2 L,https://static.makaan.com/16/14921601/274/110942421.jpeg?width=460&height=260
AGENT,Residential Plot in new green city, 4 L,https://static.makaan.com/16/14921601/274/110942620.jpeg?width=460&height=260
AGENT,Residential Plot in new green city, 8 L,https://static.makaan.com/16/14921601/274/119790234.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 3.96 L,https://static.makaan.com/16/14921601/274/119789998.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 5.2 L,https://static.makaan.com/16/14921601/274/118863684.jpeg?width=460&height=260
AGENT,Residential Plot in new green city, 5.8 L,https://static.makaan.com/16/14921601/274/119790510.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 5.2 L,https://static.makaan.com/16/14921601/274/118447742.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 1.6 L,https://static.makaan.com/16/14921601/274/118863893.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 1.52 L,https://static.makaan.com/16/14921601/274/118448138.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 8.8 L,https://static.makaan.com/16/14921601/274/118448545.jpeg?width=460&height=260
AGENT,Residential Plot in new green city, 6.8 L,https://static.makaan.com/16/14921601/274/118448357.jpeg?width=460&height=260
AGENT,Residential Plot in royal green city, 1.75 L,https://static.makaan.com/16/105370612/274/133035496.jpeg?width=460&height=260
AGENT,Residential Plot in royal green city, 3.5 L,https://static.makaan.com/16/105370612/274/133035620.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 3 L,https://static.makaan.com/16/16538664/274/132936585.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 9 L,https://static.makaan.com/16/16538664/274/132936393.jpeg?width=460&height=260
AGENT,Residential Plot in new green city, 8.8 L,https://static.makaan.com/16/16538664/274/131624145.jpeg?width=460&height=260
AGENT,Residential Plot in new green city, 1.62 L,https://static.makaan.com/16/16538664/274/131576076.jpeg?width=460&height=260
AGENT,Residential Plot in new green city, 7.2 L,https://static.makaan.com/16/16538664/274/131576465.jpeg?width=460&height=260
AGENT,Residential Plot in new green city, 3.6 L,https://static.makaan.com/16/16538664/274/131576324.jpeg?width=460&height=260
AGENT,Residential Plot in new smart city, 40.32 L,https://static.makaan.com/16/16538664/274/133131954.jpeg?width=460&height=260
AGENT,Residential Plot in new green city, 3.76 L,https://static.makaan.com/16/16538664/274/118865329.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 1.44 L,https://static.makaan.com/16/16538664/274/118865511.jpeg?width=460&height=260
AGENT,Residential Plot in new smart city, 3.85 L,https://static.makaan.com/16/16538664/274/133132336.jpeg?width=460&height=260
AGENT,Residential Plot in royal green city, 6.3 L,https://static.makaan.com/16/16538664/274/133132525.jpeg?width=460&height=260
AGENT,Residential Plot in royal green city, 2.45 L,https://static.makaan.com/16/16538664/274/133092702.jpeg?width=460&height=260
AGENT,Residential Plot in dhankor city, 3.6 L,https://static.makaan.com/16/16538664/274/108596931.jpeg?width=460&height=260
AGENT,Residential Plot, 3.42 Cr,https://www.makaan.com/images/dummy/plot-no-image.jpg
AGENT,Residential Plot in GREEN CITYYYY, 14 L,https://static.makaan.com/16/5918933/274/125042705.jpeg?width=460&height=260
AGENT,Residential Plot in ASHOKA NIKETAN, 39 L,https://static.makaan.com/16/5918933/274/121787410.jpeg?width=460&height=260
AGENT,Residential Plot in ASHOKA NIKETAN, 52 L,https://static.makaan.com/16/5918933/274/121787530.jpeg?width=460&height=260
AGENT,Residential Plot in Ashoka Niketan, 13 L,https://static.makaan.com/16/5918933/274/121837165.jpeg?width=460&height=260
AGENT,Residential Plot in ABPL Green City, 26 L,https://static.makaan.com/16/5918933/274/122739437.jpeg?width=460&height=260
AGENT,Residential Plot in Ashoka Niketan, 26 L,https://static.makaan.com/16/5918933/274/125905113.jpeg?width=460&height=260
AGENT,Residential Plot in Ashoka Niketan, 13 L,https://static.makaan.com/16/5918933/274/125904999.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 4.05 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in new dhancour city, 10.2 L,https://static.makaan.com/16/14921601/274/136678638.jpeg?width=460&height=260
AGENT,3 BHK Apartment in Purvanchal Royal City Phase 2, 62.5 L,https://static.makaan.com/16/8719674/274/40570695.jpeg?width=460&height=260
AGENT,Residential Plot in the royal city, 7 L,https://static.makaan.com/16/105673649/274/138745707.jpeg?width=460&height=260
BUILDER,Residential Plot in Gaursons India Gaur Yamuna City Plots, 65 L,https://static.makaan.com/16/106229444/274/138891671.jpeg?width=460&height=260
AGENT,3 BHK Apartment, 23.17 L,https://static.makaan.com/17/16783903/281/123430897.jpeg?width=460&height=260
AGENT,2 BHK Apartment in Vertigo Homes, 20.12 L,https://static.makaan.com/17/14180379/281/112327428.jpeg?width=460&height=260
AGENT,1 BHK Apartment in Shree Balaji Homes, 13.78 L,https://static.makaan.com/17/14094557/281/112035474.jpeg?width=460&height=260
AGENT,2 BHK Apartment in Shree Balaji Homes, 20.11 L,https://static.makaan.com/17/14917392/281/114789484.jpeg?width=460&height=260
AGENT,2 BHK Apartment in Vertigo Homes, 21 L,https://static.makaan.com/17/15375063/281/116233071.jpeg?width=460&height=260
AGENT,Residential Plot in new jewar royal city, 6 L,https://static.makaan.com/16/105560702/274/138783260.jpeg?width=460&height=260
AGENT,Residential Plot in NEW JEWAR ROYAL CITY, 5.4 L,https://static.makaan.com/16/105560702/274/138783083.jpeg?width=460&height=260
AGENT,Residential Plot, 20.8 L,https://static.makaan.com/16/105552884/274/141377595.jpeg?width=460&height=260
AGENT,Residential Plot in new jewar royal city, 28.8 L,https://static.makaan.com/16/105552884/274/141377798.jpeg?width=460&height=260
AGENT,Residential Plot, 23.04 L,https://static.makaan.com/16/106399050/274/141378151.jpeg?width=460&height=260
AGENT,Residential Plot, 5.04 L,https://static.makaan.com/16/105851121/274/141378639.jpeg?width=460&height=260
AGENT,Residential Plot in new dhankaur city, 5.31 L,https://static.makaan.com/16/105851121/274/141378796.jpeg?width=460&height=260
AGENT,Residential Plot, 18.4 L,https://static.makaan.com/16/105851121/274/140990058.jpeg?width=460&height=260
AGENT,Residential Plot in the royal city, 3.5 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in the royal city, 4.2 L,https://static.makaan.com/16/105673649/274/139235464.jpeg?width=460&height=260
AGENT,Residential Plot in the royal city, 3.5 L,https://static.makaan.com/16/105673649/274/139235108.jpeg?width=460&height=260
AGENT,Residential Plot in the royal city, 18 L,https://static.makaan.com/16/105673649/274/139232336.jpeg?width=460&height=260
AGENT,Residential Plot in the royal city, 16.5 L,https://static.makaan.com/16/105673649/274/139232015.jpeg?width=460&height=260
AGENT,Residential Plot in the royal city, 15 L,https://static.makaan.com/16/105673649/274/139231967.jpeg?width=460&height=260
AGENT,Residential Plot in the royal city, 30 L,https://static.makaan.com/16/105673649/274/139236387.jpeg?width=460&height=260
AGENT,Residential Plot in I and s buildtech Pvt Ltd, 7.56 L,https://static.makaan.com/16/8944726/274/142292323.jpeg?width=460&height=260
AGENT,Residential Plot in I and s buildtech Pvt Ltd, 8.69 L,https://static.makaan.com/16/8944726/274/142292354.jpeg?width=460&height=260
AGENT,Residential Plot in I and s buildtech Pvt Ltd, 10.95 L,https://static.makaan.com/16/8944726/274/142292397.jpeg?width=460&height=260
AGENT,Residential Plot in I and s buildtech Pvt Ltd, 12.65 L,https://static.makaan.com/16/8944726/274/142292549.jpeg?width=460&height=260
AGENT,Residential Plot in I and s buildtech Pvt Ltd, 11.65 L,https://static.makaan.com/16/8944726/274/142292784.jpeg?width=460&height=260
AGENT,Residential Plot in I and s buildtech Pvt Ltd, 14.65 L,https://static.makaan.com/16/8944726/274/142292918.jpeg?width=460&height=260
AGENT,Residential Plot in I and s buildtech Pvt Ltd, 15.65 L,https://static.makaan.com/16/8944726/274/142292928.jpeg?width=460&height=260
AGENT,Residential Plot in I and s buildtech Pvt Ltd, 5.05 L,https://static.makaan.com/16/8944726/274/142291018.jpeg?width=460&height=260
AGENT,Residential Plot in I and s buildtech Pvt Ltd, 5.88 L,https://static.makaan.com/16/8944726/274/142291357.jpeg?width=460&height=260
AGENT,Residential Plot in I and s buildtech Pvt Ltd, 6.75 L,https://static.makaan.com/16/8944726/274/142291570.jpeg?width=460&height=260
AGENT,Residential Plot in I and s buildtech Pvt Ltd, 4.2 L,https://static.makaan.com/16/8944726/274/142288461.jpeg?width=460&height=260
BUILDER,Residential Plot, 95 L,https://static.makaan.com/16/10966038/274/27074289.jpeg?width=460&height=260
BUILDER,Residential Plot, 1.25 Cr,https://static.makaan.com/16/10966038/274/27073991.jpeg?width=460&height=260
BUILDER,Residential Plot, 1.06 Cr,https://static.makaan.com/16/10966038/274/26215456.jpeg?width=460&height=260
AGENT,3 BHK Apartment in Purvanchal Royal City, 80.62 L,https://static.makaan.com/16/8719674/274/40294086.jpeg?width=460&height=260
BUILDER,Residential Plot in new royal city, 13.3 L,https://static.makaan.com/16/3532293/274/140019295.jpeg?width=460&height=260
BUILDER,Residential Plot in new royal city, 17.5 L,https://static.makaan.com/16/3532293/274/140019618.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 5.7 L,https://static.makaan.com/16/16538664/274/142377593.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 12.75 L,https://static.makaan.com/16/16538664/274/142377682.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 2.52 L,https://static.makaan.com/16/14921601/274/141238607.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 6.3 L,https://static.makaan.com/16/14921601/274/141238886.jpeg?width=460&height=260
AGENT,Residential Plot in new dankaur city, 8.19 L,https://static.makaan.com/16/14921601/274/141239110.jpeg?width=460&height=260
AGENT,Residential Plot in new dankaur city, 4.95 L,https://static.makaan.com/16/14921601/274/141239219.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 4.41 L,https://static.makaan.com/16/14921601/274/141343528.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 11.2 L,https://static.makaan.com/16/14921601/274/141343707.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 3.7 L,https://static.makaan.com/16/16538664/274/142587895.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 4.3 L,https://static.makaan.com/16/16538664/274/142587939.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 2.5 L,https://static.makaan.com/16/104995461/274/142588754.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 4.6 L,https://static.makaan.com/16/104995461/274/142588813.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 7.87 L,https://static.makaan.com/16/14921601/274/143282593.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 16.5 L,https://static.makaan.com/16/14921601/274/143282760.jpeg?width=460&height=260
BUILDER,Residential Plot in new royal city, 5.4 L,https://static.makaan.com/16/3532293/274/143283588.jpeg?width=460&height=260
BUILDER,Residential Plot in new royal city, 3.3 L,https://static.makaan.com/16/3532293/274/143284146.jpeg?width=460&height=260
AGENT,Residential Plot in NEW ROYALCITY, 6.24 L,https://static.makaan.com/16/105560702/274/144245931.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 7.04 L,https://static.makaan.com/16/105560702/274/144246085.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 5.28 L,https://static.makaan.com/16/105560702/274/144246360.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 4.32 L,https://static.makaan.com/16/105560702/274/144246378.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 7.35 L,https://static.makaan.com/16/16538664/274/144329921.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 9 L,https://static.makaan.com/16/16538664/274/144329933.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 4 L,https://static.makaan.com/16/105560702/274/143844309.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 4.8 L,https://static.makaan.com/16/105560702/274/143844414.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 5.6 L,https://static.makaan.com/16/105560702/274/143844858.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 6.4 L,https://static.makaan.com/16/105560702/274/143845141.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 7.2 L,https://static.makaan.com/16/105560702/274/143845247.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 8 L,https://static.makaan.com/16/105560702/274/143845300.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 3.3 L,https://static.makaan.com/16/16538664/274/144430338.jpeg?width=460&height=260
AGENT,Residential Plot in NEW jewar city, 6.3 L,https://static.makaan.com/16/16538664/274/144430492.jpeg?width=460&height=260
BUILDER,Residential Plot in smart new royal city, 56 L,https://static.makaan.com/16/10230271/274/144535937.jpeg?width=460&height=260
BUILDER,Residential Plot in smart new royal city, 24.5 L,https://static.makaan.com/16/10230271/274/144536143.jpeg?width=460&height=260
BUILDER,Residential Plot in smart new royal city, 17.5 L,https://static.makaan.com/16/10230271/274/144536463.jpeg?width=460&height=260
BUILDER,Residential Plot in smart new royal city, 13.3 L,https://static.makaan.com/16/10230271/274/144536765.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 4.35 L,https://static.makaan.com/16/14921601/274/144961176.jpeg?width=460&height=260
AGENT,4 BHK Apartment in Purvanchal Royal City, 1.05 Cr,https://static.makaan.com/16/8719674/274/42907176.jpeg?width=460&height=260
AGENT,Residential Plot, 15 L,https://static.makaan.com/16/105673649/274/138681645.jpeg?width=460&height=260
AGENT,Residential Plot in new jewar royal city, 5.11 L,https://static.makaan.com/16/105851121/274/138869143.jpeg?width=460&height=260
AGENT,Residential Plot in new dankaur city, 6.3 L,https://static.makaan.com/16/106179868/274/140899768.jpeg?width=460&height=260
AGENT,Residential Plot in new jewar royal city, 5.25 L,https://static.makaan.com/16/106179868/274/140899568.jpeg?width=460&height=260
AGENT,3 BHK Apartment in Purvanchal Royal City, 81 L,https://static.makaan.com/16/8719674/274/40255109.jpeg?width=460&height=260
AGENT,Residential Plot in NEW JEWAR ROYALCITY, 4.8 L,https://static.makaan.com/16/105560702/274/138782758.jpeg?width=460&height=260
AGENT,Residential Plot in NEW JEWAR ROYAL CITY, 4.2 L,https://static.makaan.com/16/105560702/274/138782057.jpeg?width=460&height=260
AGENT,Residential Plot in new jewar royal city, 3.6 L,https://static.makaan.com/16/105560702/274/138781730.jpeg?width=460&height=260
AGENT,Residential Plot in NEW ROYAL CITY, 3 L,https://static.makaan.com/16/105560702/274/138781519.jpeg?width=460&height=260
AGENT,Residential Plot in NEW JEWAR ROYAL CITY, 2.4 L,https://static.makaan.com/16/105560702/274/138781334.jpeg?width=460&height=260
AGENT,3 BHK Apartment in Nirala Aspire, 45 L,https://static.makaan.com/17/12116390/281/103925519.jpeg?width=460&height=260
AGENT,2 BHK Apartment in ACE Group Divino, 43.85 L,https://static.makaan.com/1/668066/298/132532298.jpeg?width=460&height=260
AGENT,2 BHK Apartment in Nirala Estate II, 34 L,https://static.makaan.com/17/12025009/277/103498969.jpeg?width=460&height=260
AGENT,2 BHK Apartment in Gaursons 7th Avenue, 35 L,https://static.makaan.com/17/0/569/31067393.jpeg?width=460&height=260
AGENT,2 BHK Apartment in Nirala Aspire, 37 L,https://static.makaan.com/1/501332/298/aspire-living-area-132103043.jpeg?width=460&height=260
AGENT,2 BHK Apartment in Gulshan Bellina, 36 L,https://static.makaan.com/17/12024157/281/103492765.jpeg?width=460&height=260
AGENT,Residential Plot in the royal city, 7 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in the royal city, 4.2 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in the royal city, 5.6 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
BUILDER,Residential Plot in royal dankaur city, 6.8 L,https://static.makaan.com/16/10230271/274/130346536.jpeg?width=460&height=260
BUILDER,Residential Plot in royal green city, 6.6 L,https://static.makaan.com/16/10230271/274/130346030.jpeg?width=460&height=260
BUILDER,Residential Plot in royal dankaur city, 6.8 L,https://www.makaan.com/images/dummy/plot-no-image.jpg
BUILDER,Residential Plot in royal rich city, 6 L,https://static.makaan.com/16/10230271/274/130348383.jpeg?width=460&height=260
BUILDER,Residential Plot in JBMR jewar site jewar airport, 3 L,https://static.makaan.com/16/10230271/274/129851160.jpeg?width=460&height=260
BUILDER,Residential Plot in new jewar site, 4.8 L,https://static.makaan.com/16/10230271/274/129852975.jpeg?width=460&height=260
BUILDER,Residential Plot in JBMR green city, 2.4 L,https://static.makaan.com/16/10230271/274/129847871.jpeg?width=460&height=260
BUILDER,Residential Plot in top green city, 3.6 L,https://static.makaan.com/16/10230271/274/129849638.jpeg?width=460&height=260
BUILDER,Residential Plot in JBMR green city, 2 L,https://static.makaan.com/16/10230271/274/129847647.jpeg?width=460&height=260
BUILDER,Residential Plot in royal green city, 9 L,https://static.makaan.com/16/10230271/274/130347292.jpeg?width=460&height=260
BUILDER,Residential Plot in royal dankaur city, 4.25 L,https://static.makaan.com/16/10230271/274/130346228.jpeg?width=460&height=260
BUILDER,Residential Plot in royal green city, 5 L,https://static.makaan.com/16/10230271/274/130348042.jpeg?width=460&height=260
BUILDER,Residential Plot in royal rich city, 3.4 L,https://static.makaan.com/16/10230271/274/130347616.jpeg?width=460&height=260
BUILDER,Residential Plot in royal green city, 4 L,https://static.makaan.com/16/10230271/274/129909434.jpeg?width=460&height=260
BUILDER,Residential Plot in royal green city, 4.8 L,https://static.makaan.com/16/10230271/274/129909999.jpeg?width=460&height=260
